"api","cum_gor_180","cum_gor_30","cum_gor_365","cum_gor_545","cum_gor_730","cum_gor_90","cum_oil_180","cum_oil_30","cum_oil_365","cum_oil_545","cum_oil_730","cum_oil_90","cum_water_180","cum_water_30","cum_water_365","cum_water_545","cum_water_730","cum_water_90","cum_wc_180","cum_wc_30","cum_wc_365","cum_wc_545","cum_wc_730","cum_wc_90"
"33105018550000","1374.579","1280.967","1180.595","1094.132","1564.087","1148.215","37087","11464","48761","58896","72035","25382","60065","25091","72149","86498","106727","43004","61.826","68.639","59.672","59.492","59.703","62.884"
"33023005440000","766.781","869.697","713.505","828.095","1044.853","757.074","36112","1980","60221","76781","91275","16186","55415","18628","80871","101483","124509","36759","60.545","90.392","57.318","56.928","57.701","69.429"
"33053036710000","1278.003","720.665","1324.487","1385.821","1463.155","1056.282","70082","16414","100155","120859","139029","43691","24562","9223","35117","43117","51827","16812","25.952","35.975","25.96","26.295","27.155","27.787"
"33053028540000","1095.524","1044.667","976.808","887.951","846.977","1076.185","6166","1500","12806","19072","21670","3229","1001","390","1913","2036","2100","612","13.967","20.635","12.997","9.646","8.835","15.933"
"33023010980000","639.508","391.924","655.049","","","565.19","52040","8767","88943","","","29836","89004","32128","140606","","","59679","63.104","78.562","61.253","","","66.669"
"33061024150000","735.618","600.851","","","","506.082","57171","6346","","","","25814","66931","15160","","","","31795","53.932","70.492","","","","55.191"
"33061014090000","533.222","536.401","537.551","590.748","613.639","531.649","65935","16840","115535","148515","167830","39227","74832","27399","111451","137279","156499","48701","53.16","61.934","49.1","48.034","48.253","55.387"
"33053042080000","875.086","741.857","1251.168","1346.579","","702.675","50675","11482","71685","85611","","32705","21787","8903","27804","31913","","17195","30.067","43.674","27.947","27.154","","34.459"
"33089004170000","1131.102","1141.645","1221.181","1144.381","1101.854","1021.305","8604","1532","16109","24089","31771","4506","124550","22475","236421","349187","447870","64679","93.538","93.619","93.621","93.547","93.376","93.487"
"33053042110000","849.024","994.288","888.935","846.57","826.009","971.919","65772","21182","94728","115831","135651","42057","65040","25218","93451","123940","140606","45486","49.72","54.349","49.661","51.691","50.897","51.958"
"33053041910000","1283.012","1344.876","1198.669","","","1337.546","65400","28358","109212","","","50405","27392","5565","71782","","","14467","29.52","16.405","39.66","","","22.301"
"33105023680000","1207.669","977.119","1376.919","1419.195","","1004.967","91150","22246","122387","143921","","56176","37355","11046","54446","82675","","23476","29.069","33.179","30.79","36.486","","29.473"
"33007017540000","1443.677","772.824","1552.175","1587.869","","1016.365","20551","7021","29382","35052","","11916","43796","18863","64245","75510","","25782","68.062","72.875","68.618","68.297","","68.391"
"33105026200000","951.565","1010.292","1003.664","1050.462","","973.496","79117","24000","110527","133943","","52785","62767","28807","94951","117603","","45756","44.238","54.551","46.21","46.752","","46.433"
"33033003180000","231.353","245.893","228.172","225.341","","230.855","16196","6027","21475","25113","","11700","13234","2855","22594","30618","","7530","44.968","32.144","51.27","54.939","","39.158"
"33053047730000","980.975","1123.546","965.72","","","1017.962","68753","23473","115519","","","49715","138753","43689","250351","","","79521","66.867","65.05","68.426","","","61.532"
"33053044100000","1229.349","","1438.3","1145.624","1174.537","528.94","69741","3169","144205","201464","233842","16966","11287","0","32135","40596","47320","2034","13.93","","18.223","16.771","16.83","10.705"
"33061026330000","858.234","1006.927","","","","740.011","71216","6063","","","","28155","7367","3037","","","","5104","9.375","33.374","","","","15.346"
"33053047350000","1643.992","1496.014","","","","1488.223","103433","23457","","","","63514","62440","19009","","","","47242","37.643","44.763","","","","42.654"
"33013015390000","627.802","619.971","638.721","641.592","643.257","614.892","58450","9794","86274","106323","123352","29667","90134","20464","128255","156611","179418","53601","60.662","67.632","59.784","59.563","59.259","64.372"
"33023010030000","1331.649","1364.342","","","","1167.912","35420","9019","","","","20481","45067","12446","","","","28325","55.993","57.983","","","","58.036"
"33053051350000","1813.601","2015.443","1884.627","","","1827.006","52055","17484","71880","","","37614","63423","29002","82589","","","51363","54.922","62.389","53.466","","","57.726"
"33053029100000","849.672","1545.129","985.114","1144.807","1204.861","913.033","93110","18403","171776","215301","272726","48432","21350","8352","34264","41126","51192","14188","18.653","31.217","16.63","16.038","15.804","22.657"
"33061010640000","406.277","381.059","403.333","417.289","427.675","389.487","45848","13368","64086","75969","85219","29241","23061","14002","27679","30760","33375","18613","33.466","51.158","30.163","28.821","28.142","38.895"
"33023006050000","588.76","329.508","662.197","702.429","722.254","471.445","24003","4792","37812","47582","53477","13728","49398","20237","73269","92166","105214","33845","67.299","80.854","65.96","65.952","66.301","71.143"
"33061029080000","","1493.842","","","","","","22734","","","","","","9701","","","","","","29.909","","","",""
"33061022320000","301.583","130.123","348.905","398.062","","211.091","51926","14932","85413","105800","","29627","10961","4491","16789","25415","","7419","17.43","23.122","16.427","19.369","","20.026"
"33105022290000","650.792","700.6","626.372","645.759","666.458","676.757","74291","25688","113332","143329","168081","51008","39002","10909","59862","78108","96617","25388","34.426","29.808","34.564","35.273","36.501","33.232"
"33025010130000","687.247","563.413","785.588","698.404","713.499","625.783","46273","13349","72715","88791","103738","29710","8105","2123","13262","17456","20394","5003","14.905","13.722","15.425","16.43","16.429","14.412"
"33105025430000","1021.766","1173.997","1025.715","1042.208","999.6","1058.261","91565","31512","130663","158926","179786","61225","61323","30171","89064","113766","134910","47937","40.11","48.913","40.534","41.72","42.87","43.914"
"33061018990000","724.305","859.459","744.816","733.687","754.207","757.742","66501","19062","99583","119810","139048","37006","78764","31828","110426","132818","153250","52749","54.221","62.543","52.582","52.575","52.429","58.77"
"33089005880000","259.562","224.344","332.17","374.212","395.857","227.939","40865","12570","63350","76267","84389","24783","15868","5230","26609","32948","37674","8562","27.97","29.382","29.579","30.168","30.864","25.677"
"33053031290000","1227.457","456.876","1301.878","1461.075","1534.594","985.147","55483","17554","80029","99858","117072","37771","24202","8774","31647","39966","45384","17074","30.372","33.326","28.338","28.583","27.936","31.131"
"33105018440000","588.767","590.405","575.799","705.19","794.983","589.623","75602","23826","104144","125664","141247","50902","52125","27716","71757","83901","95331","39146","40.81","53.774","40.794","40.036","40.296","43.472"
"33061008910000","317.886","440.025","312.186","321.277","334.586","348.484","76540","7870","120470","173302","212678","33310","10041","298","11981","14438","15946","6366","11.597","3.648","9.046","7.69","6.975","16.045"
"33025007950000","323.317","369.134","257.221","261.081","271.382","406.129","35408","11955","60936","79328","95478","24049","20802","11955","30398","37222","43507","16711","37.008","50.0","33.282","31.937","31.303","40.999"
"33007017600000","1383.694","1375.438","1475.11","","","1368.073","21710","5423","29711","","","13894","40328","16910","55152","","","27484","65.005","75.718","64.989","","","66.422"
"33105028460000","","819.168","","","","","","11342","","","","","","23859","","","","","","67.779","","","",""
"33061026320000","618.221","1275.472","729.693","","","520.966","41469","265","78977","","","15907","5938","99","7356","","","4148","12.526","27.198","8.52","","","20.683"
"33061024510000","839.522","744.289","877.725","","","898.04","63373","17465","96651","","","38476","39512","8006","59099","","","24568","38.404","31.432","37.945","","","38.97"
"33105025630000","633.127","631.233","700.965","794.317","856.84","633.093","40420","12493","65357","79044","89292","24712","59087","19009","92271","115381","134005","36715","59.38","60.342","58.537","59.345","60.012","59.77"
"33025009760000","795.643","535.506","804.606","798.884","818.222","726.468","169018","18166","286959","379512","472803","83164","62859","6911","98009","127199","155828","32774","27.109","27.559","25.459","25.103","24.788","28.269"
"33061025290000","900.094","802.58","","","","892.832","48746","9923","","","","25250","56272","14441","","","","35916","53.583","59.272","","","","58.719"
"33061008880000","552.836","580.622","571.028","644.541","686.351","564.244","59003","19579","91752","118579","141145","41319","15768","7675","22147","27763","32234","12046","21.088","28.161","19.444","18.971","18.592","22.573"
"33009023240000","124.331","106.121","136.377","138.098","","98.493","24483","3741","37785","44635","","13605","23657","5131","37195","44030","","13673","49.142","57.834","49.607","49.659","","50.125"
"33025015510000","413.443","297.932","420.791","414.811","","395.189","39321","10979","58977","71999","","24110","35321","7916","56385","71106","","19872","47.321","41.895","48.877","49.688","","45.182"
"33013016270000","812.521","890.889","635.669","687.865","710.102","886.169","35524","4610","69898","93261","111222","16911","72063","32985","106548","133853","160583","52404","66.981","87.738","60.386","58.936","59.08","75.603"
"33053058190000","","1433.909","","","","1786.273","","18815","","","","41787","","13513","","","","23708","","41.8","","","","36.198"
"33105016900000","531.154","12.594","776.321","869.782","1041.719","150.633","20832","6273","34943","64446","86747","11611","11077","2953","15712","31211","41132","6715","34.714","32.007","31.018","32.628","32.165","36.642"
"33105025600000","1343.449","1293.722","1286.21","1424.678","","1269.425","57665","9063","100594","124346","","29433","27302","8158","46187","59202","","17516","32.132","47.372","31.467","32.254","","37.309"
"33061025950000","954.022","994.14","944.782","","","994.328","45783","11945","73925","","","28736","55507","22167","84262","","","39297","54.8","64.983","53.267","","","57.762"
"33053055380000","2302.233","1817.229","","","","1989.919","94950","21475","","","","58723","31215","13307","","","","21900","24.741","38.258","","","","27.163"
"33023009240000","1525.333","836.438","1540.411","1495.604","","1301.231","26566","3436","40175","48113","","16738","26573","3952","42447","52705","","15683","50.007","53.492","51.375","52.277","","48.373"
"33105031140000","","","","","","","","","","","","","","","","","","","","","","","",""
"33061022220000","720.796","460.089","759.781","765.978","","555.844","78362","23941","122147","158925","","53220","29607","5190","49900","66082","","16988","27.422","17.816","29.004","29.369","","24.197"
"33105020110000","887.781","535.088","954.231","1041.367","1103.526","659.794","20656","2394","33997","44673","53919","9118","29864","7811","43611","54968","66424","17929","59.113","76.541","56.194","55.166","55.196","66.288"
"33075011530000","410.959","432.836","435.561","428.459","293.514","414.747","438","67","838","1272","2436","217","3266","575","7128","10718","30554","1625","88.175","89.564","89.48","89.391","92.616","88.219"
"33053031210000","1609.456","159.116","2266.644","2399.511","2414.807","967.731","53935","7372","101405","134667","156820","25411","30462","5367","50590","63282","73024","17741","36.094","42.13","33.284","31.969","31.771","41.113"
"33025008000000","494.15","537.05","510.839","522.064","556.966","515.403","34532","11444","58541","80245","98401","22561","20398","5709","37625","52102","64299","12800","37.135","33.283","39.125","39.368","39.52","36.198"
"33089007840000","1119.913","1214.468","","","","1138.101","94727","26237","","","","58269","47401","29919","","","","39774","33.351","53.278","","","","40.568"
"33061024370000","1241.902","978.732","1250.331","","","1103.085","71037","27271","105832","","","47524","24471","9354","34403","","","17478","25.622","25.54","24.532","","","26.888"
"33061029830000","","418.186","","","","564.098","","27373","","","","80509","","69143","","","","172550","","71.639","","","","68.186"
"33105027800000","931.104","752.826","723.084","","","666.99","16750","2654","39539","","","10309","51001","4273","129918","","","28501","75.277","61.686","76.667","","","73.437"
"33007016380000","623.678","","813.946","891.738","909.156","334.225","18904","1282","43912","69378","98003","7100","203683","30348","208685","210558","212451","96826","91.507","95.947","82.616","75.216","68.432","93.168"
"33061017630000","1185.733","1051.004","1201.522","1201.502","1195.245","1078.012","64921","21861","90784","107602","122400","44365","29158","9660","39398","46952","53772","19442","30.993","30.646","30.264","30.379","30.522","30.47"
"33053047980000","1229.823","1106.098","1243.551","","","1179.511","77255","19105","111566","","","45869","52544","15141","72787","","","34952","40.481","44.212","39.482","","","43.246"
"33061011100000","393.533","382.232","399.19","406.346","410.377","385.028","23998","5842","41970","53479","63639","14173","52322","13053","91611","121466","144888","30068","68.556","69.082","68.581","69.431","69.482","67.964"
"33053036100000","1029.262","705.767","959.18","968.224","980.226","1044.717","48117","13299","79225","98785","113786","28669","42082","14248","61047","73464","84042","27259","46.655","51.723","43.52","42.65","42.482","48.739"
"33061028350000","342.678","181.253","","","","292.231","84286","23321","","","","54012","47012","8155","","","","27330","35.806","25.909","","","","33.599"
"33053041210000","1509.053","1456.678","1646.88","1656.632","1645.182","1571.959","98970","24260","154146","187720","216035","61674","31539","10865","49426","61997","73797","21575","24.166","30.932","24.279","24.827","25.462","25.916"
