"api","file_no","Current_Operator","Current_Well_Name","Lease_Name","Lease_Number","Original_Operator","Original_Well_Name","Spud_Date","TD","County_Name","Township","Range","Section","QQ","Footages","Field_Name","Produced_Pools","Wellbore","Latitude","Longitude","Well_Type","Well_Status","CTB","Well_Status_Date"
"33053057510000","27918","PETRO-HUNT, L.L.C.","USA  153-95-4B-9-1HS","USA","153-95-4B-9-1HS","PETRO-HUNT, L.L.C.","USA  153-95-4B-9-1HS","04/15/2014","19732","MCKENZIE","153 N","95 W","4","LOT4","243 FNL  701 FWL","CHARLSON","BAKKEN","HORIZONTAL","48.109788560327608","-102.91123325133916","OG","A","127918","12/20/2014"
"33023011800000","27919","HUNT OIL COMPANY","SIOUX TRAIL  160-101-14-23H-1","SIOUX TRAIL","160-101-14-23H-1","HUNT OIL COMPANY","SIOUX TRAIL  160-101-14-23H-1","06/08/2014","19390","DIVIDE","160 N","101 W","11","SWSE","208 FSL  1875 FEL","SIOUX TRAIL","BAKKEN","HORIZONTAL","48.692200110663194","-103.69666107958568","OG","A","127919","08/12/2014"
"33023011810000","27920","HUNT OIL COMPANY","SIOUX TRAIL  160-101-11-2H-1","SIOUX TRAIL","160-101-11-2H-1","HUNT OIL COMPANY","SIOUX TRAIL  160-101-11-2H-1","05/31/2014","19070","DIVIDE","160 N","101 W","11","SWSE","208 FSL  1980 FEL","SIOUX TRAIL","BAKKEN","HORIZONTAL","48.692200110663194","-103.69709614070771","OG","A","127920","08/12/2014"
"33023011820000","27921","HUNT OIL COMPANY","ALEXANDRIA  161-100-17-20H-1","ALEXANDRIA","161-100-17-20H-1","HUNT OIL COMPANY","ALEXANDRIA  161-100-17-20H-1","05/17/2014","18694","DIVIDE","161 N","100 W","17","NENW","208 FNL  1750 FWL","ALEXANDRIA","BAKKEN","HORIZONTAL","48.778116699235078","-103.69844344660142","OG","A","127921","07/20/2014"
"33023011830000","27922","HUNT OIL COMPANY","ALEXANDRIA  161-100-8-5H-1","ALEXANDRIA","161-100-8-5H-1","HUNT OIL COMPANY","ALEXANDRIA  161-100-8-5H-1","06/10/2014","19259","DIVIDE","161 N","100 W","17","NENW","208 FNL  1645 FWL","ALEXANDRIA","BAKKEN","HORIZONTAL","48.778118091658961","-103.69887907635874","OG","A","127922","07/20/2014"
"33025024980000","27923","OXY USA INC.","ELROY KADRMAS  4-3-10H-143-96","ELROY KADRMAS","4-3-10H-143-96","OXY USA INC.","ELROY KADRMAS  4-3-10H-143-96","04/22/2014","21192","DUNN","144 N","96 W","34","SESW","385 FSL  1950 FWL","FAYETTE","BAKKEN","HORIZONTAL","47.242302728193032","-102.83365197851801","OG","A","127923","08/28/2014"
"33025024990000","27924","OXY USA INC.","ELROY KADRMAS  5-3-10H-143-96","ELROY KADRMAS","5-3-10H-143-96","OXY USA INC.","ELROY KADRMAS  5-3-10H-143-96","05/09/2014","20806","DUNN","144 N","96 W","34","SESE","425 FSL  760 FEL","FAYETTE","BAKKEN","HORIZONTAL","47.242460620743365","-102.82347614413878","OG","A","127924","09/09/2014"
"33105034640000","27925","XTO ENERGY INC.","WILLEY  31X-3H","WILLEY","31X-3H","XTO ENERGY INC.","WILLEY  31X-3H","03/25/2014","20909","WILLIAMS","154 N","97 W","3","LOT2","339 FNL  1600 FEL","WEST CAPA","BAKKEN","HORIZONTAL","48.196610822550369","-103.13636454925722","OG","A","221376","10/27/2014"
"33053057520000","27926","XTO ENERGY INC.","GILBERTSON  11X-26FXG","GILBERTSON","11X-26FXG","XTO ENERGY INC.","GILBERTSON  11X-26FXG","06/05/2014","15317","MCKENZIE","153 N","95 W","26","NWNW","275 FNL  1310 FWL","CHARLSON","BAKKEN","HORIZONTAL","48.051846141786569","-102.86534524853847","OG","A","127926","11/22/2014"
"33053057530000","27927","XTO ENERGY INC.","GILBERTSON  11X-26B","GILBERTSON","11X-26B","XTO ENERGY INC.","GILBERTSON  11X-26B","06/07/2014","14947","MCKENZIE","153 N","95 W","26","NWNW","275 FNL  1280 FWL","CHARLSON","BAKKEN","HORIZONTAL","48.051846371435524","-102.86546799590366","OG","A","127927","11/25/2014"
"33053057540000","27928","XTO ENERGY INC.","GILBERTSON  11X-26F","GILBERTSON","11X-26F","XTO ENERGY INC.","GILBERTSON  11X-26F","06/09/2014","15178","MCKENZIE","153 N","95 W","26","NWNW","275 FNL  1250 FWL","CHARLSON","BAKKEN","HORIZONTAL","48.051846601084478","-102.86559074326884","OG","A","127928","11/27/2014"
"33023011840000","27929","AMERICAN EAGLE ENERGY CORPORATION","ELI  8-1E-163-102","ELI","8-1E-163-102","AMERICAN EAGLE ENERGY CORPORATION","ELI  8-1E-163-102","07/03/2014","18500","DIVIDE","163 N","102 W","1","SENE","2434 FNL  220 FEL","COLGAN","BAKKEN","HORIZONTAL","48.974847852254896","-103.85967024286255","OG","A","127929","08/05/2014"
"33105034650000","27930","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-15-3H","P WOOD","154-98-15-23-15-3H","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-15-3H","07/12/2014","21574","WILLIAMS","154 N","98 W","23","SESW","987 FSL  2444 FWL","TRUAX","BAKKEN","HORIZONTAL","48.142579384222117","-103.24928089982514","OG","A","127930","11/08/2014"
"33105034660000","27931","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-15-2HA","P WOOD","154-98-15-23-15-2HA","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-15-2HA","07/13/2014","21098","WILLIAMS","154 N","98 W","23","SESW","1000 FSL  2471 FWL","TRUAX","BAKKEN","HORIZONTAL","48.142615697236806","-103.24917021418491","OG","A","127931","11/06/2014"
"33105034670000","27932","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-15-2H","P WOOD","154-98-15-23-15-2H","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-15-2H","07/14/2014","20776","WILLIAMS","154 N","98 W","23","SESW","1013 FSL  2498 FWL","TRUAX","BAKKEN","HORIZONTAL","48.142652010251496","-103.24905952854468","OG","A","127932","11/05/2014"
"33105034680000","27933","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-35-15H3A","P WOOD","154-98-15-23-35-15H3A","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-35-15H3A","04/17/2014","21470","WILLIAMS","154 N","98 W","23","SESW","614 FSL  2590 FWL","TRUAX","BAKKEN","HORIZONTAL","48.141560564733581","-103.24868237747427","OG","A","127933","08/27/2014"
"33105034690000","27934","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-35-15HA","P WOOD","154-98-15-23-35-15HA","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-35-15HA","04/18/2014","21380","WILLIAMS","154 N","98 W","23","SESW","627 FSL  2617 FWL","TRUAX","BAKKEN","HORIZONTAL","48.14159687774827","-103.24857169183404","OG","A","127934","08/25/2014"
"33105034700000","27935","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-35-15H3","P WOOD","154-98-15-23-35-15H3","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-35-15H3","04/19/2014","21521","WILLIAMS","154 N","98 W","23","SWSE","640 FSL  2633 FEL","TRUAX","BAKKEN","HORIZONTAL","48.141633192538954","-103.24846071581877","OG","A","127935","08/20/2014"
"33105034710000","27936","WHITING OIL AND GAS CORPORATION","P WOOD  154-98-15-23-35-15H","P WOOD","154-98-15-23-35-15H","KODIAK OIL & GAS (USA) INC.","P WOOD  154-98-15-23-35-15H","04/20/2014","21593","WILLIAMS","154 N","98 W","23","SWSE","653 FSL  2606 FEL","TRUAX","BAKKEN","HORIZONTAL","48.141669510335035","-103.24834924842089","OG","A","127936","08/20/2014"
"33053057550000","27937","SM ENERGY COMPANY","ELWAY  1-32H","ELWAY","1-32H","SM ENERGY COMPANY","ELWAY  1-32H","09/15/2014","","MCKENZIE","152 N","100 W","32","NENE","1005 FNL  650 FEL","CAMP","","HORIZONTAL","47.94695297143695","-103.50023553982886","OG","DRL","227937","09/15/2014"
"33053057560000","27938","SM ENERGY COMPANY","MANNING  1X-32H","MANNING","1X-32H","SM ENERGY COMPANY","MANNING  1X-32H","09/17/2014","","MCKENZIE","152 N","100 W","32","NENE","1100 FNL  650 FEL","CAMP","","HORIZONTAL","47.946692555262118","-103.50023375615643","OG","DRL","227937","09/17/2014"
"33053057570000","27939","SM ENERGY COMPANY","DAVIS  1-32H","DAVIS","1-32H","SM ENERGY COMPANY","DAVIS  1-32H","09/18/2014","","MCKENZIE","152 N","100 W","32","NENE","1195 FNL  650 FEL","CAMP","","HORIZONTAL","47.946432139087285","-103.500231972484","OG","DRL","227937","09/18/2014"
"33105034720000","27940","HESS BAKKEN INVESTMENTS II, LLC","GN-CAMBRIAN-  159-98-2536H-1","GN-CAMBRIAN-","159-98-2536H-1","HESS BAKKEN INVESTMENTS II, LLC","GN-CAMBRIAN-  159-98-2536H-1","06/22/2014","","WILLIAMS","159 N","98 W","25","NENE","350 FNL  383 FEL","BIG STONE","","HORIZONTAL","48.574407764567042","-103.27748279783565","OG","DRL","227940","06/22/2014"
"33105034730000","27941","HESS BAKKEN INVESTMENTS II, LLC","GN-CAMBRIAN-  159-98-2536H-2","GN-CAMBRIAN-","159-98-2536H-2","HESS BAKKEN INVESTMENTS II, LLC","GN-CAMBRIAN-  159-98-2536H-2","06/25/2014","","WILLIAMS","159 N","98 W","25","NENE","350 FNL  350 FEL","BIG STONE","","HORIZONTAL","48.574408013657155","-103.27734642099864","OG","DRL","227940","06/25/2014"
"33053057580000","27942","TRIANGLE USA PETROLEUM CORPORATION","ECKERT FOUNDATION  152-102-22-15-4H","ECKERT FOUNDATION","152-102-22-15-4H","TRIANGLE USA PETROLEUM CORPORATION","ECKERT FOUNDATION  152-102-22-15-4H","04/02/2014","20699","MCKENZIE","152 N","102 W","22","SESE","275 FSL  1200 FEL","ELK","BAKKEN","HORIZONTAL","47.964786868628387","-103.71621314530596","OG","A","227942","07/26/2014"
"33053057590000","27943","TRIANGLE USA PETROLEUM CORPORATION","ECKERT FOUNDATION  152-102-22-15-9TFH","ECKERT FOUNDATION","152-102-22-15-9TFH","TRIANGLE USA PETROLEUM CORPORATION","ECKERT FOUNDATION  152-102-22-15-10TFH","04/05/2014","20729","MCKENZIE","152 N","102 W","22","SESE","275 FSL  1250 FEL","ELK","BAKKEN","HORIZONTAL","47.96478657232084","-103.71641744936036","OG","A","227942","07/27/2014"
"33053057600000","27944","TRIANGLE USA PETROLEUM CORPORATION","ECKERT FOUNDATION  152-102-22-15-3H","ECKERT FOUNDATION","152-102-22-15-3H","TRIANGLE USA PETROLEUM CORPORATION","ECKERT FOUNDATION  152-102-22-15-3H","04/07/2014","20711","MCKENZIE","152 N","102 W","22","SESE","275 FSL  1300 FEL","ELK","BAKKEN","HORIZONTAL","47.964786276013292","-103.71662175341478","OG","A","227942","07/27/2014"
"33105034740000","27945","CONTINENTAL RESOURCES, INC.","WAYNE  1-14H","WAYNE","1-14H","CONTINENTAL RESOURCES, INC.","WAYNE  1-14H","05/26/2014","19728","WILLIAMS","158 N","99 W","14","NENW","280 FNL  1980 FWL","ELLISVILLE","BAKKEN","HORIZONTAL","48.51679884464717","-103.44192646115613","OG","A","127945","08/19/2014"
"33011015230000","27946","LUFF EXPLORATION COMPANY","D AND E TRUST  N-31H","D AND E TRUST","N-31H","LUFF EXPLORATION COMPANY","D AND E TRUST  N-31H","05/03/2014","14387","BOWMAN","129 N","101 W","31","SESW","250 FSL  2350 FWL","COREY BUTTE","RED RIVER","HORIZONTAL","45.945824666897778","-103.35955748841968","OG","A","127946","07/14/2014"
"33089008310000","27947","WHITING OIL AND GAS CORPORATION","BOCK FEDERAL  44-7PH","BOCK FEDERAL","44-7PH","WHITING OIL AND GAS CORPORATION","BOCK FEDERAL  44-7PH","06/12/2014","20860","STARK","139 N","99 W","18","NENE","400 FNL  780 FEL","BELL","BAKKEN","HORIZONTAL","46.860619431523951","-103.21362068764579","OG","A","224859","08/13/2014"
"33105034750000","27948","CONTINENTAL RESOURCES, INC.","ANNAPOLIS  5-29H1","ANNAPOLIS","5-29H1","CONTINENTAL RESOURCES, INC.","ANNAPOLIS  5-29H1","05/11/2014","20651","WILLIAMS","155 N","97 W","29","NENW","777 FNL  1920 FWL","DOLLAR JOE","BAKKEN","HORIZONTAL","48.224379503856831","-103.18688739509001","OG","A","127948","08/09/2014"
"33105034760000","27949","CONTINENTAL RESOURCES, INC.","ANNAPOLIS  4-29H","ANNAPOLIS","4-29H","CONTINENTAL RESOURCES, INC.","ANNAPOLIS  4-29H","05/12/2014","20474","WILLIAMS","155 N","97 W","29","NENW","759 FNL  1879 FWL","DOLLAR JOE","BAKKEN","HORIZONTAL","48.224429712339813","-103.18705641555364","OG","A","127949","07/24/2014"
"33105034770000","27950","CONTINENTAL RESOURCES, INC.","RALEIGH  4-20H","RALEIGH","4-20H","CONTINENTAL RESOURCES, INC.","RALEIGH  4-20H","06/01/2014","22045","WILLIAMS","155 N","97 W","29","NENW","855 FNL  2104 FWL","DOLLAR JOE","BAKKEN","HORIZONTAL","48.224161800350835","-103.18612896965578","OG","A","127950","09/17/2014"
"33105034780000","27951","CONTINENTAL RESOURCES, INC.","RALEIGH  5-20H1","RALEIGH","5-20H1","CONTINENTAL RESOURCES, INC.","RALEIGH  5-20H1","06/02/2014","22253","WILLIAMS","155 N","97 W","29","NENW","872 FNL  2146 FWL","DOLLAR JOE","BAKKEN","HORIZONTAL","48.224114312180902","-103.18595588130488","OG","A","127951","09/27/2014"
"33053057610000","27952","CONTINENTAL RESOURCES, INC.","CINCINNATI  3-30H","CINCINNATI","3-30H","CONTINENTAL RESOURCES, INC.","CINCINNATI  3-30H","06/14/2014","","MCKENZIE","153 N","101 W","30","NWSE","2599 FSL  2240 FEL","INDIAN HILL","","HORIZONTAL","48.045905939670341","-103.72081427577713","OG","DRL","","06/14/2014"
"33053057620000","27953","CONTINENTAL RESOURCES, INC.","CINCINNATI  2-30H1","CINCINNATI","2-30H1","CONTINENTAL RESOURCES, INC.","CINCINNATI  2-30H1","06/16/2014","","MCKENZIE","153 N","101 W","30","NWSE","2617 FSL  2199 FEL","INDIAN HILL","","HORIZONTAL","48.045955988656594","-103.72064686211222","OG","DRL","","06/16/2014"
"33053057630000","27954","CONTINENTAL RESOURCES, INC.","SCOTTSDALE  3-31H1","SCOTTSDALE","3-31H1","CONTINENTAL RESOURCES, INC.","SCOTTSDALE  3-31H1","06/16/2014","","MCKENZIE","153 N","101 W","30","SWNE","2636 FNL  2158 FEL","INDIAN HILL","","HORIZONTAL","48.046084114755523","-103.72047998728173","OG","DRL","","06/16/2014"
"33053057640000","27955","CONTINENTAL RESOURCES, INC.","SCOTTSDALE  2-31H","SCOTTSDALE","2-31H","CONTINENTAL RESOURCES, INC.","SCOTTSDALE  2-31H","06/15/2014","","MCKENZIE","153 N","101 W","30","SWNE","2623 FNL  2117 FEL","INDIAN HILL","","HORIZONTAL","48.046119750760141","-103.72031247414833","OG","DRL","","06/15/2014"
"33023011850000","27956","SM ENERGY COMPANY","DOROTHY  3-27HST","DOROTHY","3-27HST","SM ENERGY COMPANY","DOROTHY  3-27HST","03/27/2014","18250","DIVIDE","163 N","101 W","27","NENW","255 FNL  2210 FWL","WILDCAT","BAKKEN","HORIZONTAL","48.923054440608965","-103.78420019653473","OG","A","127956","07/10/2014"
"33025025000000","27957","OXY USA INC.","WILLIAM SADOWSKY  2-9-4H-142-96","WILLIAM SADOWSKY","2-9-4H-142-96","OXY USA INC.","WILLIAM SADOWSKY  2-9-4H-142-96","05/02/2014","","DUNN","142 N","96 W","9","SWSE","350 FSL  1485 FEL","MANNING","Confidential","Confidential","47.126499006416445","-102.84767920922089","Confidential","Confidential","127957","Confidential"
"33025025010000","27958","OXY USA INC.","STATE DVORAK A   2-16-21H-142-96","STATE DVORAK A","2-16-21H-142-96","OXY USA INC.","STATE DVORAK A   2-16-21H-142-96","05/04/2014","","DUNN","142 N","96 W","9","SWSE","350 FSL  1435 FEL","MANNING","Confidential","Confidential","47.126498346780046","-102.84747811435315","Confidential","Confidential","127958","Confidential"
"33013017800000","27959","CORNERSTONE NATURAL RESOURCES LLC","TAFELMEYER   MA-3427-6490","TAFELMEYER","MA-3427-6490","CORNERSTONE NATURAL RESOURCES LLC","TAFELMEYER   MA-3427-6490","09/11/2014","","BURKE","164 N","90 W","34","SWSW","340 FSL  600 FWL","CUSTOMS","BAKKEN","HORIZONTAL","48.982064137158467","-102.34640023300784","OG","DRL","127959","09/11/2014"
"33053057650000","27960","CONTINENTAL RESOURCES, INC.","HOLSTEIN FEDERAL  6-25H1","HOLSTEIN FEDERAL","6-25H1","CONTINENTAL RESOURCES, INC.","HOLSTEIN FEDERAL  6-25H1","12/28/2014","","MCKENZIE","153 N","94 W","25","NESE","2629 FSL  1295 FEL","ELM TREE","Confidential","Confidential","48.045049096589942","-102.7033482211737","Confidential","Confidential","","Confidential"
"33053057660000","27961","CONTINENTAL RESOURCES, INC.","HOLSTEIN FEDERAL  7-25H","HOLSTEIN FEDERAL","7-25H","CONTINENTAL RESOURCES, INC.","HOLSTEIN FEDERAL  7-25H","01/02/2015","","MCKENZIE","153 N","94 W","25","NESE","2629 FSL  1250 FEL","ELM TREE","Confidential","Confidential","48.045049010991008","-102.70316409787426","Confidential","Confidential","","Confidential"
"33105034790000","27964","XTO ENERGY INC.","KATHY  31X-15C","KATHY","31X-15C","XTO ENERGY INC.","KATHY  31X-15C","04/18/2014","16630","WILLIAMS","158 N","95 W","15","NWNE","301 FNL  2300 FEL","TIOGA","BAKKEN","HORIZONTAL","48.516517596583654","-102.93829447472409","OG","A","218043","01/12/2015"
"33105034800000","27965","XTO ENERGY INC.","KATHY  31X-15H","KATHY","31X-15H","XTO ENERGY INC.","KATHY  31X-15H","04/23/2014","16864","WILLIAMS","158 N","95 W","15","NWNE","301 FNL  2270 FEL","TIOGA","BAKKEN","HORIZONTAL","48.516517824441934","-102.93817063374942","OG","A","218043","12/29/2014"
"33105034810000","27966","XTO ENERGY INC.","KATHY  31X-15D","KATHY","31X-15D","XTO ENERGY INC.","KATHY  31X-15D","04/21/2014","17028","WILLIAMS","158 N","95 W","15","NWNE","301 FNL  2240 FEL","TIOGA","BAKKEN","HORIZONTAL","48.516518052300214","-102.93804679277476","OG","A","218043","12/19/2014"
"33053057700000","27970","EMERALD OIL, INC","CAMERON FRYE  2-36-25H","CAMERON FRYE","2-36-25H","EMERALD OIL, INC","CAMERON FRYE  2-36-25H","10/13/2014","","MCKENZIE","146 N","103 W","36","SWSW","261 FSL  836 FWL","PIERRE CREEK","BAKKEN","HORIZONTAL","47.416949168021858","-103.75380945236095","OG","DRL","127970","10/13/2014"
"33007018280000","27971","WHITING OIL AND GAS CORPORATION","DULETSKI FEDERAL  14-12PH","DULETSKI FEDERAL","14-12PH","WHITING OIL AND GAS CORPORATION","DULETSKI FEDERAL  14-12PH","12/02/2014","","BILLINGS","139 N","100 W","13","NENW","280 FNL  1490 FWL","FRYBURG","Confidential","Confidential","46.86088804174662","-103.24593350699534","Confidential","Confidential","127971","Confidential"
"33061030290000","27972","HESS BAKKEN INVESTMENTS II, LLC","EN-TRINITY-  154-93-2833H-7","EN-TRINITY-","154-93-2833H-7","HESS BAKKEN INVESTMENTS II, LLC","EN-TRINITY-  154-93-2833H-7","06/10/2014","20572","MOUNTRAIL","154 N","93 W","21","SWSE","287 FSL  1913 FEL","ROBINSON LAKE","BAKKEN","HORIZONTAL","48.139911153215351","-102.64153184172804","OG","A","219074","11/20/2014"
"33061030300000","27973","HESS BAKKEN INVESTMENTS II, LLC","EN-TRINITY-  154-93-2833H-8","EN-TRINITY-","154-93-2833H-8","HESS BAKKEN INVESTMENTS II, LLC","EN-TRINITY-  154-93-2833H-8","06/12/2014","20928","MOUNTRAIL","154 N","93 W","21","SWSE","287 FSL  1946 FEL","ROBINSON LAKE","BAKKEN","HORIZONTAL","48.139911404450054","-102.64166713161461","OG","A","219074","11/27/2014"
"33061030310000","27974","HESS BAKKEN INVESTMENTS II, LLC","EN-TRINITY-  154-93-2833H-9","EN-TRINITY-","154-93-2833H-9","HESS BAKKEN INVESTMENTS II, LLC","EN-TRINITY-  154-93-2833H-9","06/15/2014","21260","MOUNTRAIL","154 N","93 W","21","SWSE","287 FSL  1979 FEL","ROBINSON LAKE","BAKKEN","HORIZONTAL","48.139911655684756","-102.6418024215012","OG","A","219074","12/06/2014"
"33053057710000","27975","OASIS PETROLEUM NORTH AMERICA LLC","WHITE  5198 13-6 12B","WHITE","5198 13-6 12B","OASIS PETROLEUM NORTH AMERICA LLC","WHITE FEDERAL  5198 13-6 12B","06/03/2014","21176","MCKENZIE","151 N","98 W","6","LOT2","250 FNL  1661 FEL","SIVERSTON","BAKKEN","HORIZONTAL","47.934015086218892","-103.26848581277113","OG","A","220732","09/26/2014"
"33053057720000","27976","OASIS PETROLEUM NORTH AMERICA LLC","WHITE  5198 13-6 13T3","WHITE","5198 13-6 13T3","OASIS PETROLEUM NORTH AMERICA LLC","WHITE FEDERAL  5198 13-6 13T3","06/05/2014","21340","MCKENZIE","151 N","98 W","6","LOT2","250 FNL  1694 FEL","SIVERSTON","BAKKEN","HORIZONTAL","47.934014890020315","-103.26862053579485","OG","A","220732","09/27/2014"
"33053057730000","27977","OASIS PETROLEUM NORTH AMERICA LLC","WHITE  5198 13-6 14T","WHITE","5198 13-6 14T","OASIS PETROLEUM NORTH AMERICA LLC","WHITE FEDERAL  5198 13-6 14T","06/02/2014","21253","MCKENZIE","151 N","98 W","6","LOT2","250 FNL  1727 FEL","SIVERSTON","BAKKEN","HORIZONTAL","47.93401469382173","-103.26875525881857","OG","A","220732","09/26/2014"
"33053057740000","27978","EMERALD OIL, INC","BILLY RAY VALENTINE  2-8-5H","BILLY RAY VALENTINE","2-8-5H","EMERALD OIL, INC","BILLY RAY VALENTINE  2-8-5H","04/22/2014","20320","MCKENZIE","148 N","102 W","8","SESW","325 FSL  1500 FWL","BOXCAR BUTTE","BAKKEN","HORIZONTAL","47.64819739019314","-103.70930799916552","OG","A","127978","07/11/2014"
"33053057750000","27979","EMERALD OIL, INC","BILLY RAY VALENTINE  1-8-5H","BILLY RAY VALENTINE","1-8-5H","EMERALD OIL, INC","BILLY RAY VALENTINE  1-8-5H","03/31/2014","20393","MCKENZIE","148 N","102 W","8","SESW","325 FSL  1450 FWL","BOXCAR BUTTE","BAKKEN","HORIZONTAL","47.648197853287087","-103.70951106586","OG","A","127979","07/15/2014"
"33105034830000","27980","HESS BAKKEN INVESTMENTS II, LLC","BLSU  E-406","BLSU","E-406","HESS BAKKEN INVESTMENTS II, LLC","BLSU  E-406","04/12/2014","","WILLIAMS","155 N","96 W","12","SENW","2103 FNL  2177 FWL","BEAVER LODGE","","VERTICAL","48.263866394003365","-102.96965580810216","GASC","DRL","127980","04/12/2014"
"33053057760000","27981","STATOIL OIL & GAS LP","PAULSON 36-1  2H","PAULSON 36-1","2H","STATOIL OIL & GAS LP","PAULSON 36-1  2H","04/24/2014","20205","MCKENZIE","152 N","104 W","36","NWNW","306 FNL  1255 FWL","BRIAR CREEK","BAKKEN","HORIZONTAL","47.94853357274387","-103.94157519253044","OG","A","224009","10/15/2014"
"33053057770000","27982","STATOIL OIL & GAS LP","PAULSON 36-1  3TFH","PAULSON 36-1","3TFH","STATOIL OIL & GAS LP","PAULSON 36-1  3TFH","04/25/2014","20080","MCKENZIE","152 N","104 W","36","NWNW","306 FNL  1285 FWL","BRIAR CREEK","BAKKEN","HORIZONTAL","47.948533630231132","-103.9414526871726","OG","A","224009","10/18/2014"
"33053057780000","27983","STATOIL OIL & GAS LP","PAULSON 36-1  8TFH","PAULSON 36-1","8TFH","STATOIL OIL & GAS LP","PAULSON 36-1  8TFH","04/23/2014","20628","MCKENZIE","152 N","104 W","36","NWNW","306 FNL  1315 FWL","BRIAR CREEK","BAKKEN","HORIZONTAL","47.948533687718395","-103.94133018181476","OG","A","224009","10/22/2014"
